input_id,round_id,fc1_min_abs_diff,fc1_max_abs_diff,fc1_mean_abs_diff,fc2_min_abs_diff,fc2_max_abs_diff,fc2_mean_abs_diff,fc3_min_abs_diff,fc3_max_abs_diff,fc3_mean_abs_diff,real_input,pred_input
29,1,0.00180131196975708,0.40023481845855713,0.12675732374191284,0.002092599868774414,0.168119877576828,0.06259532272815704,0.004299163818359375,0.005738973617553711,0.005064050201326609,"[3.4080350399017334, -1.4727451801300049, -2.900641441345215]","[-1.2889262437820435, 1.302276372909546, -1.0118634700775146, -0.9445058703422546]"
29,2,0.0003317594528198242,0.462094783782959,0.141065776348114,0.004203319549560547,0.1770121157169342,0.06996767967939377,0.0030553340911865234,0.004115581512451172,0.0036173660773783922,"[3.4080350399017334, -1.4727451801300049, -2.900641441345215]","[-1.3433375358581543, 1.237072229385376, -1.0744047164916992, -0.8881816267967224]"
29,3,0.0012385249137878418,0.2957571744918823,0.09122222661972046,0.004634380340576172,0.11781492829322815,0.045690685510635376,0.0021080970764160156,0.002846956253051758,0.0025025606155395508,"[3.4080350399017334, -1.4727451801300049, -2.900641441345215]","[-1.1747671365737915, 1.385464072227478, -1.0565857887268066, -0.9540547132492065]"
30,1,0.02969759702682495,1.7117749452590942,0.7865392565727234,0.02020549774169922,1.1064751148223877,0.3394462764263153,0.0009624958038330078,0.0010528564453125,0.0009970366954803467,"[-2.3843233585357666, 2.7211289405822754, -0.31533607840538025]","[1.3888492584228516, -1.3742574453353882, -1.565484642982483, 0.38428157567977905]"
30,2,0.011665523052215576,1.5755674839019775,0.714046835899353,0.008929967880249023,1.056767463684082,0.31007522344589233,0.0038166046142578125,0.0041370391845703125,0.003965944051742554,"[-2.3843233585357666, 2.7211289405822754, -0.31533607840538025]","[1.14603853225708, -1.487544298171997, -1.4672718048095703, 0.3772730231285095]"
30,3,0.003602325916290283,1.596029281616211,0.6938000321388245,0.007906675338745117,1.0423015356063843,0.29856085777282715,0.0009348392486572266,0.0010383129119873047,0.0009971559047698975,"[-2.3843233585357666, 2.7211289405822754, -0.31533607840538025]","[0.9465245008468628, -1.5973172187805176, -1.6014223098754883, 0.5488361716270447]"
31,1,0.007120996713638306,0.620453953742981,0.2587037682533264,8.602440357208252e-05,0.2977065145969391,0.11114873737096786,0.00018334388732910156,0.0014338493347167969,0.0008538563852198422,"[-2.7543575763702393, 1.2431050539016724, 1.8981934785842896]","[0.8030143976211548, -0.6866506338119507, 1.5180623531341553, 0.059975869953632355]"
31,2,0.0007706284523010254,0.07120835781097412,0.025267723947763443,0.0007686614990234375,0.02910470962524414,0.011064629070460796,0.0008628368377685547,0.0011208057403564453,0.0009921392193064094,"[-2.7543575763702393, 1.2431050539016724, 1.8981934785842896]","[0.6322885751724243, -0.7990171313285828, 0.5949119925498962, 0.8863419890403748]"
31,3,0.0021930932998657227,0.1937086433172226,0.07612591981887817,0.0020093917846679688,0.0901874303817749,0.03482000157237053,0.0008490085601806641,0.0011452436447143555,0.000991225242614746,"[-2.7543575763702393, 1.2431050539016724, 1.8981934785842896]","[0.7135616540908813, -0.769351601600647, 0.9073817729949951, 0.6008341908454895]"
32,1,0.0041838884353637695,1.0229108333587646,0.31122830510139465,0.0054509639739990234,0.477929949760437,0.17757168412208557,0.0008230209350585938,0.0011668205261230469,0.0009865760803222656,"[3.290997266769409, -1.3460276126861572, -2.8571057319641113]","[-2.319208860397339, 0.4615197479724884, -0.968583881855011, -0.5284005403518677]"
32,2,0.017988145351409912,1.3481365442276,0.5294827222824097,0.004709184169769287,0.7102875709533691,0.25842100381851196,0.03342390060424805,0.04760003089904785,0.04005531594157219,"[3.290997266769409, -1.3460276126861572, -2.8571057319641113]","[-1.8130435943603516, 0.5482008457183838, -2.615363836288452, 0.3667681813240051]"
32,3,0.0029175281524658203,0.20351362228393555,0.06480257958173752,0.0009355545043945312,0.06985938549041748,0.029293466359376907,0.0009164810180664062,0.0011365413665771484,0.0009933313122019172,"[3.290997266769409, -1.3460276126861572, -2.8571057319641113]","[-1.0344760417938232, 0.952822744846344, -0.9529201984405518, -1.4324618577957153]"
33,1,0.027690649032592773,0.5067533254623413,0.16907259821891785,3.090500831604004e-05,0.2392267882823944,0.0907595083117485,0.0007405281066894531,0.0011665821075439453,0.000982085824944079,"[2.5009024143218994, -0.6439353227615356, -2.69932222366333]","[-1.500321626663208, -0.5040996074676514, -1.0264959335327148, -1.1747626066207886]"
33,2,0.019948244094848633,0.386374831199646,0.132735013961792,0.004293203353881836,0.18475770950317383,0.06222601979970932,0.000888824462890625,0.00125885009765625,0.0010979572543874383,"[2.5009024143218994, -0.6439353227615356, -2.69932222366333]","[-0.5977703332901001, 0.17146755754947662, -1.3853752613067627, -1.3836603164672852]"
33,3,0.021778345108032227,1.1066032648086548,0.3774048686027527,0.0015752315521240234,0.6955456733703613,0.21295121312141418,0.0007905960083007812,0.0011525154113769531,0.0009862581500783563,"[2.5009024143218994, -0.6439353227615356, -2.69932222366333]","[-2.1857850551605225, -0.767080545425415, -0.709019124507904, -0.9989804625511169]"
34,1,0.010547742247581482,0.5292545557022095,0.17923541367053986,0.006613492965698242,0.22868385910987854,0.08487769961357117,0.0041387081146240234,0.006675243377685547,0.005700389388948679,"[2.617631673812866, -0.9325317144393921, -2.4965105056762695]","[-1.4101197719573975, 0.0718330666422844, -0.9894960522651672, -0.8312133550643921]"
34,2,0.002537250518798828,0.2949538230895996,0.09667272865772247,0.0014895349740982056,0.10812842845916748,0.03973907604813576,0.0007448196411132812,0.0011153221130371094,0.0009829202899709344,"[2.617631673812866, -0.9325317144393921, -2.4965105056762695]","[-0.5883927345275879, 0.8369430303573608, -1.0153318643569946, -1.082819938659668]"
34,3,0.0029730796813964844,0.4948696494102478,0.1660013645887375,0.0009698867797851562,0.17088258266448975,0.06610318273305893,0.0007159709930419922,0.0011334419250488281,0.0009813308715820312,"[2.617631673812866, -0.9325317144393921, -2.4965105056762695]","[-0.4154811501502991, 1.0698115825653076, -0.8911866545677185, -1.1900548934936523]"
35,1,0.0003604590892791748,0.11589133739471436,0.04894872009754181,0.0011759698390960693,0.05076754093170166,0.020905200392007828,0.0009028762578964233,0.0010832548141479492,0.0009966641664505005,"[-1.7383662462234497, 1.7189393043518066, 0.11262794584035873]","[-0.3089051842689514, -0.8287842869758606, 0.10486748069524765, 0.2892579436302185]"
35,2,0.008756279945373535,0.8861578702926636,0.3058509826660156,0.002500191330909729,0.49461638927459717,0.14387792348861694,0.0008634030818939209,0.0011142492294311523,0.0009874800452962518,"[-1.7383662462234497, 1.7189393043518066, 0.11262794584035873]","[0.8270221948623657, -0.40162956714630127, 0.7753816843032837, -0.5538089275360107]"
35,3,0.0017022639513015747,0.48012739419937134,0.18413898348808289,0.003728330135345459,0.18676161766052246,0.08592198044061661,0.0009295940399169922,0.0010987520217895508,0.0009953578701242805,"[-1.7383662462234497, 1.7189393043518066, 0.11262794584035873]","[-0.22261743247509003, -0.8702546954154968, -0.3884729743003845, 0.6173713803291321]"
36,1,4.470348358154297e-06,0.11428213119506836,0.04002802446484566,0.0010574758052825928,0.043334007263183594,0.016252344474196434,0.0007574558258056641,0.0011138916015625,0.0009860992431640625,"[3.1217801570892334, -1.217128872871399, -2.817746639251709]","[-0.7623919248580933, 0.8617666959762573, -1.1862550973892212, -1.4138380289077759]"
36,2,0.001263260841369629,0.2657953202724457,0.10303162783384323,0.0008612647652626038,0.11336851119995117,0.03687573969364166,0.005497455596923828,0.007865428924560547,0.00698399543762207,"[3.1217801570892334, -1.217128872871399, -2.817746639251709]","[-0.681145191192627, 0.9797801375389099, -0.9841480851173401, -1.5813665390014648]"
36,3,0.001194596290588379,0.4850255250930786,0.17324726283550262,0.004647016525268555,0.19572222232818604,0.07324949651956558,0.005782604217529297,0.008445024490356445,0.007519046310335398,"[3.1217801570892334, -1.217128872871399, -2.817746639251709]","[-1.2852638959884644, 0.3897332549095154, -1.6648117303848267, -0.8145943880081177]"
37,1,0.00022751092910766602,0.13330377638339996,0.053819674998521805,0.0004062354564666748,0.05830281972885132,0.02411365509033203,0.0008714199066162109,0.001083970069885254,0.000994602800346911,"[-0.775930643081665, 1.2980895042419434, -0.45584848523139954]","[-0.02499745786190033, -0.08740060031414032, 0.1231924369931221, 0.11804202198982239]"
37,2,0.00022736191749572754,0.039476439356803894,0.015117673203349113,0.00020802021026611328,0.02141672372817993,0.007115872576832771,0.0008285343647003174,0.0011042356491088867,0.000992467044852674,"[-0.775930643081665, 1.2980895042419434, -0.45584848523139954]","[-0.16099707782268524, -0.15133310854434967, 0.22547906637191772, 0.06502801179885864]"
37,3,0.00235062837600708,1.1915159225463867,0.4057473838329315,0.014171063899993896,0.5971537828445435,0.2000625729560852,0.0009479820728302002,0.0010731220245361328,0.0009965598583221436,"[-0.775930643081665, 1.2980895042419434, -0.45584848523139954]","[1.148003101348877, 0.44257259368896484, 0.9854777455329895, -1.119278907775879]"
38,1,0.048313021659851074,1.6312057971954346,0.6056206822395325,0.015384852886199951,1.094191551208496,0.280399352312088,0.001333475112915039,0.0025456249713897705,0.001908630132675171,"[-2.6905972957611084, 0.1817302405834198, 3.445026397705078]","[0.7979620099067688, 0.5026577115058899, 0.12226423621177673, 2.9312987327575684]"
38,2,0.01663270592689514,1.3977787494659424,0.44784605503082275,0.0029604434967041016,0.9452475309371948,0.2054695039987564,0.00013065338134765625,0.001538991928100586,0.0008068084716796875,"[-2.6905972957611084, 0.1817302405834198, 3.445026397705078]","[0.7806901335716248, 0.34991419315338135, 1.7583216428756714, 1.6273199319839478]"
38,3,0.018136441707611084,1.400838017463684,0.4391027092933655,0.0021370649337768555,0.9936019778251648,0.20816363394260406,0.0017330646514892578,0.003367215394973755,0.00242035579867661,"[-2.6905972957611084, 0.1817302405834198, 3.445026397705078]","[0.8515082001686096, 0.3586517870426178, 1.1097822189331055, 2.0848443508148193]"
39,1,0.0006643533706665039,1.0075407028198242,0.30840808153152466,0.017995834350585938,0.31877222657203674,0.14134880900382996,0.0007615089416503906,0.0011098384857177734,0.0009860197314992547,"[3.368610382080078, -1.3349817991256714, -2.997234344482422]","[-0.5072394609451294, 1.2591757774353027, -1.0753260850906372, -1.812094807624817]"
39,2,0.0017048120498657227,0.6547442674636841,0.19867749512195587,0.01984548568725586,0.2373245358467102,0.09613412618637085,0.0008835792541503906,0.0014598369598388672,0.0012470880756154656,"[3.368610382080078, -1.3349817991256714, -2.997234344482422]","[-0.8215445876121521, 0.8434926271438599, -1.3391772508621216, -1.5858724117279053]"
39,3,0.00251615047454834,0.6241147518157959,0.18790465593338013,0.019876480102539062,0.2220975160598755,0.0911685898900032,0.00015974044799804688,0.0014450550079345703,0.0008427699212916195,"[3.368610382080078, -1.3349817991256714, -2.997234344482422]","[-0.8544870615005493, 0.8034932017326355, -1.3203872442245483, -1.5993931293487549]"
40,1,0.010412275791168213,1.275676965713501,0.4846585690975189,0.009616732597351074,0.9419547319412231,0.26655420660972595,0.0008342266082763672,0.0011540651321411133,0.0009894768008962274,"[-1.6824603080749512, 1.5566468238830566, 0.286920964717865]","[-0.05403989553451538, -0.6369951367378235, 1.9084261655807495, -1.0101404190063477]"
40,2,0.0045986175537109375,0.706540048122406,0.28588375449180603,0.01692807674407959,0.43206191062927246,0.13693594932556152,0.0020971298217773438,0.002673029899597168,0.0023919343948364258,"[-1.6824603080749512, 1.5566468238830566, 0.286920964717865]","[0.34453853964805603, -0.5314451456069946, -0.6602919697761536, 0.9403327703475952]"
40,3,5.269050598144531e-05,0.2823058068752289,0.126387357711792,0.0016064643859863281,0.18846718966960907,0.05670895799994469,0.0008453726768493652,0.0011167526245117188,0.000993231893517077,"[-1.6824603080749512, 1.5566468238830566, 0.286920964717865]","[0.0986667200922966, -0.5181862711906433, 0.561057984828949, 0.034585293382406235]"
41,1,0.00218045711517334,0.4686659574508667,0.17388351261615753,0.003206789493560791,0.21776854991912842,0.07298368960618973,0.0040013790130615234,0.005280256271362305,0.0045818486250936985,"[-3.2267377376556396, 1.3299535512924194, 2.279524087905884]","[0.3709034323692322, -1.13765549659729, 1.155875563621521, 0.6580970883369446]"
41,2,0.003006577491760254,1.0663021802902222,0.39360329508781433,0.012721538543701172,0.5560991168022156,0.18482758104801178,0.01592421531677246,0.02086031436920166,0.018320998176932335,"[-3.2267377376556396, 1.3299535512924194, 2.279524087905884]","[1.357178807258606, -0.8749745488166809, 1.2560697793960571, 0.39818429946899414]"
41,3,0.002450406551361084,0.8908466100692749,0.3386659026145935,0.002602100372314453,0.37327513098716736,0.13523545861244202,0.006273031234741211,0.008610725402832031,0.007338523864746094,"[-3.2267377376556396, 1.3299535512924194, 2.279524087905884]","[0.7564700841903687, -1.0014076232910156, 1.605095386505127, 0.1980353593826294]"
42,1,0.01889216899871826,2.5544867515563965,0.7700175046920776,0.004534170031547546,1.0337659120559692,0.3826335072517395,0.0008654594421386719,0.0011754035949707031,0.0009878476848825812,"[3.997040033340454, -1.7672735452651978, -3.345616340637207]","[-3.0932016372680664, 0.7285219430923462, -1.609871506690979, -0.036776840686798096]"
42,2,0.009016156196594238,1.0967373847961426,0.35660260915756226,0.00939035415649414,0.4406377077102661,0.17568908631801605,0.0010864734649658203,0.0016436576843261719,0.0014441808452829719,"[3.997040033340454, -1.7672735452651978, -3.345616340637207]","[-1.4041630029678345, 1.2751423120498657, -1.605198621749878, -1.2085051536560059]"
42,3,0.00037288665771484375,1.0323772430419922,0.3439866304397583,0.009259670972824097,0.44521570205688477,0.17274948954582214,0.0008790493011474609,0.0011420249938964844,0.0009922981262207031,"[3.997040033340454, -1.7672735452651978, -3.345616340637207]","[-1.3581784963607788, 1.3245583772659302, -1.509200096130371, -1.3001840114593506]"
43,1,0.015464067459106445,1.2597265243530273,0.47039327025413513,0.0036056041717529297,0.7574173212051392,0.27241721749305725,0.0017025470733642578,0.0023714303970336914,0.002069314243271947,"[-1.944665789604187, 0.8779729604721069, 1.4563919305801392]","[0.6316383481025696, 0.02727067843079567, -0.9647828340530396, 2.014827013015747]"
43,2,0.0022770464420318604,0.07311981916427612,0.026715248823165894,0.0011377930641174316,0.055065304040908813,0.014664862304925919,0.0008764266967773438,0.001185774803161621,0.0009891589870676398,"[-1.944665789604187, 0.8779729604721069, 1.4563919305801392]","[0.3346841037273407, -0.11139187216758728, 0.6338167786598206, 0.7856060266494751]"
43,3,0.003448188304901123,0.949264645576477,0.3457612097263336,0.006331443786621094,0.5480178594589233,0.17935670912265778,0.0008893013000488281,0.0011119842529296875,0.0009946426143869758,"[-1.944665789604187, 0.8779729604721069, 1.4563919305801392]","[-1.044350028038025, -0.2987931966781616, 0.34173664450645447, 1.5428072214126587]"
44,1,0.00812608003616333,1.2171928882598877,0.46228957176208496,0.006236672401428223,0.6598762273788452,0.20818206667900085,0.008296728134155273,0.011392593383789062,0.009721199981868267,"[-2.733133316040039, 1.117842197418213, 2.002423048019409]","[1.454487919807434, -0.2922043204307556, 1.7958228588104248, -0.17415909469127655]"
44,2,0.016143620014190674,1.378713846206665,0.5152050256729126,0.01917135715484619,0.6994113922119141,0.2504560947418213,0.0007817745208740234,0.0011533498764038086,0.0009876489639282227,"[-2.733133316040039, 1.117842197418213, 2.002423048019409]","[0.28568798303604126, -0.754381537437439, -1.0008724927902222, 2.2844555377960205]"
44,3,0.01598811149597168,1.017051100730896,0.3899660110473633,0.027707278728485107,0.5321633815765381,0.17439472675323486,0.0015213489532470703,0.0021071434020996094,0.0018513997783884406,"[-2.733133316040039, 1.117842197418213, 2.002423048019409]","[-0.7923186421394348, -0.9646167159080505, -0.3372652232646942, 2.069394111633301]"
45,1,0.011706709861755371,1.5152804851531982,0.6198785305023193,0.04855886101722717,1.2338944673538208,0.38009071350097656,0.0008810162544250488,0.0010890960693359375,0.0009938279399648309,"[-2.7966725826263428, 2.53930926322937, 0.3690808415412903]","[-1.0916996002197266, -2.3773961067199707, 1.9315210580825806, -1.1342759132385254]"
45,2,0.004913210868835449,1.1828399896621704,0.44824057817459106,0.004598021507263184,0.4911184310913086,0.20678015053272247,0.007493734359741211,0.008215188980102539,0.0077711739577353,"[-2.7966725826263428, 2.53930926322937, 0.3690808415412903]","[0.40048056840896606, -1.8786637783050537, -1.3873028755187988, 0.9672109484672546]"
45,3,0.004424333572387695,1.204981803894043,0.420847624540329,0.001073598861694336,0.6871697902679443,0.23089638352394104,0.0017307400703430176,0.001976490020751953,0.001884718774817884,"[-2.7966725826263428, 2.53930926322937, 0.3690808415412903]","[-1.2935172319412231, -2.5167222023010254, -0.5921465754508972, 0.6069085597991943]"
46,1,0.0013800784945487976,0.5412631630897522,0.23627324402332306,0.006319016218185425,0.2968781590461731,0.11874091625213623,0.0008027851581573486,0.0012369155883789062,0.0009822944412007928,"[-1.088311791419983, 1.134222149848938, 0.15463212132453918]","[-0.36462077498435974, -0.20842331647872925, 1.1925973892211914, -0.2896619737148285]"
46,2,0.01026831567287445,0.4301307201385498,0.17123660445213318,0.0002980232238769531,0.2569662630558014,0.08627624809741974,0.0007578432559967041,0.001117706298828125,0.000982135534286499,"[-1.088311791419983, 1.134222149848938, 0.15463212132453918]","[-0.87519371509552, -0.3621602952480316, -0.0863875299692154, 0.8319514989852905]"
46,3,0.004069924354553223,0.5238640308380127,0.20066753029823303,0.004573404788970947,0.3138721287250519,0.10793592035770416,0.0007329583168029785,0.0011239051818847656,0.0009807547321543097,"[-1.088311791419983, 1.134222149848938, 0.15463212132453918]","[-0.9892268180847168, -0.43441513180732727, -0.15126949548721313, 0.8890168070793152]"
47,1,0.0003648996353149414,0.38098376989364624,0.14110203087329865,0.002190709114074707,0.2288355827331543,0.08446522057056427,0.0007281303405761719,0.001256495714187622,0.0009759764070622623,"[-1.8404431343078613, 0.1866840124130249, 2.3632655143737793]","[0.5728200078010559, 0.8006446957588196, 0.48696765303611755, 1.8720635175704956]"
47,2,0.010420083999633789,0.4849229156970978,0.1822865903377533,0.0020067691802978516,0.2785581350326538,0.09531530737876892,0.0007443428039550781,0.001046895980834961,0.0009359121322631836,"[-1.8404431343078613, 0.1866840124130249, 2.3632655143737793]","[0.10565769672393799, 0.6005382537841797, 0.4473819136619568, 2.0190203189849854]"
47,3,0.0003561973571777344,0.2713002562522888,0.0995139479637146,0.0014991164207458496,0.16608524322509766,0.060002487152814865,0.0007619857788085938,0.0012435615062713623,0.000973135232925415,"[-1.8404431343078613, 0.1866840124130249, 2.3632655143737793]","[0.5505226850509644, 0.7924594283103943, 0.6322056651115417, 1.76453697681427]"
48,1,0.013483226299285889,1.1663475036621094,0.39802777767181396,0.010274738073348999,0.6333322525024414,0.2069457769393921,0.0009056329727172852,0.0010576248168945312,0.0009976625442504883,"[-2.582169771194458, 2.212463617324829, 0.4918671250343323]","[1.1242526769638062, -1.1909451484680176, 0.6470288634300232, -0.6150606870651245]"
48,2,0.010850012302398682,1.642130732536316,0.5614853501319885,0.0037843286991119385,0.880951464176178,0.2852384150028229,0.0009126663208007812,0.0010590553283691406,0.0009965896606445312,"[-2.582169771194458, 2.212463617324829, 0.4918671250343323]","[1.7747241258621216, -0.9290580749511719, 0.7367677688598633, -0.7780501842498779]"
48,3,0.0007093548774719238,0.1774846911430359,0.07201990485191345,0.001962900161743164,0.08925871551036835,0.036039769649505615,0.0008985400199890137,0.0010540485382080078,0.0009973645210266113,"[-2.582169771194458, 2.212463617324829, 0.4918671250343323]","[-0.3410313129425049, -1.6597274541854858, 0.40422219038009644, -0.04382453113794327]"
49,1,0.0053598880767822266,0.9219760894775391,0.29782265424728394,0.001575469970703125,0.3170563876628876,0.13712096214294434,0.0001709461212158203,0.0012232065200805664,0.0008683602209202945,"[3.350830078125, -1.4210253953933716, -2.895430564880371]","[-1.4056082963943481, 0.8597409725189209, -1.4488050937652588, -0.7650476098060608]"
49,2,0.01150020956993103,1.3194186687469482,0.4259260296821594,0.00890493392944336,0.48664426803588867,0.20282134413719177,0.0038050413131713867,0.00821828842163086,0.006674726959317923,"[3.350830078125, -1.4210253953933716, -2.895430564880371]","[-1.8714417219161987, 0.5177059769630432, -1.191480040550232, -0.7836112976074219]"
49,3,0.009809255599975586,1.1629925966262817,0.3782618045806885,0.021045148372650146,0.43024885654449463,0.17864425480365753,0.003654003143310547,0.0046846866607666016,0.004087686538696289,"[3.350830078125, -1.4210253953933716, -2.895430564880371]","[-1.6968713998794556, 0.6162237524986267, -1.3089455366134644, -0.7884305119514465]"
50,1,0.0030376166105270386,0.36514222621917725,0.16178938746452332,0.007881730794906616,0.24444878101348877,0.09060065448284149,0.000705718994140625,0.0011354684829711914,0.0009780327090993524,"[-1.4183050394058228, 2.078335762023926, -0.7632284760475159]","[-0.9169427156448364, -1.6969387531280518, 0.32889243960380554, -0.6671809554100037]"
50,2,0.0007708072662353516,0.0929747223854065,0.039159975945949554,0.00048339366912841797,0.06069445610046387,0.01983858272433281,0.0007243156433105469,0.001164555549621582,0.0009790658950805664,"[-1.4183050394058228, 2.078335762023926, -0.7632284760475159]","[-0.9179797768592834, -1.6580740213394165, -0.11159379035234451, -0.3348129987716675]"
50,3,0.010797500610351562,0.9932814240455627,0.4374963343143463,0.005510985851287842,0.7175618410110474,0.2512474060058594,0.0016022920608520508,0.0022106170654296875,0.0019872188568115234,"[-1.4183050394058228, 2.078335762023926, -0.7632284760475159]","[-0.8272621631622314, -1.7378654479980469, 1.2900266647338867, -1.4089980125427246]"
