input_id,epsilon,data_type,rank,neuron_idx,value,token_idx
7,0.1,softmax_original,7,,0.0076611088588833,5040.0
7,0.1,softmax_original,8,,0.0058247633278369,24663.0
7,0.1,softmax_original,9,,0.0040213894098997,8372.0
7,0.1,softmax_original,10,,0.0035336592700332,29901.0
7,0.1,softmax_original,11,,0.0015058838762342,9080.0
7,0.1,softmax_original,12,,0.0013366200728341,5004.0
7,0.1,softmax_original,13,,0.0012626944808289,3867.0
7,0.1,softmax_original,14,,0.0012343726120889,4511.0
7,0.1,softmax_original,15,,0.0012319205561652,437.0
7,0.1,softmax_original,16,,0.0010835918365046,9437.0
7,0.1,softmax_original,17,,0.0010798162547871,1544.0
7,0.1,softmax_original,18,,0.0008801411022432,13.0
7,0.1,softmax_original,19,,0.0007541999220848,281.0
7,0.1,softmax_original,20,,0.0005553346709348,11592.0
7,0.1,softmax_final,1,,0.4470432698726654,3013.0
7,0.1,softmax_final,2,,0.4464314877986908,12566.0
7,0.1,softmax_final,3,,0.0222519226372241,5557.0
7,0.1,softmax_final,4,,0.0122246472164988,1371.0
7,0.1,softmax_final,5,,0.0119870929047465,367.0
7,0.1,softmax_final,6,,0.009252656251192,2761.0
7,0.1,softmax_final,7,,0.0080652087926864,5040.0
7,0.1,softmax_final,8,,0.0059571582823991,24663.0
7,0.1,softmax_final,9,,0.0040892492979764,8372.0
7,0.1,softmax_final,10,,0.0037114629521965,29901.0
7,0.1,softmax_final,11,,0.0016070075798779,9080.0
7,0.1,softmax_final,12,,0.0014009980950504,5004.0
7,0.1,softmax_final,13,,0.0013651755871251,3867.0
7,0.1,softmax_final,14,,0.0013105173129588,437.0
7,0.1,softmax_final,15,,0.0012844981392845,4511.0
7,0.1,softmax_final,16,,0.0011308952234685,1544.0
7,0.1,softmax_final,17,,0.0010897122556343,9437.0
7,0.1,softmax_final,18,,0.0009428451885469,13.0
7,0.1,softmax_final,19,,0.0008112206705845,281.0
7,0.1,softmax_final,20,,0.0005704907234758,11592.0
8,0.1,z_original,1,3241.0,16.21875,
8,0.1,z_original,2,3556.0,-15.875,
8,0.1,z_original,3,3444.0,15.21875,
8,0.1,z_original,4,2084.0,-14.078125,
8,0.1,z_original,5,1360.0,-13.203125,
8,0.1,z_original,6,1839.0,-13.015625,
8,0.1,z_original,7,3971.0,12.6484375,
8,0.1,z_original,8,1415.0,12.1015625,
8,0.1,z_original,9,2611.0,-10.5234375,
8,0.1,z_original,10,787.0,10.4375,
8,0.1,z_original,11,3909.0,8.8359375,
8,0.1,z_original,12,2660.0,-8.328125,
8,0.1,z_original,13,1573.0,-8.15625,
8,0.1,z_original,14,2357.0,-7.4453125,
8,0.1,z_original,15,2021.0,-7.2421875,
8,0.1,z_original,16,1640.0,-7.0,
8,0.1,z_original,17,1681.0,-6.8984375,
8,0.1,z_original,18,4076.0,-6.40625,
8,0.1,z_original,19,470.0,6.296875,
8,0.1,z_original,20,3150.0,6.09765625,
8,0.1,z_final,1,3241.0,16.21875,
8,0.1,z_final,2,3556.0,-15.774999618530272,
8,0.1,z_final,3,3444.0,15.21875,
8,0.1,z_final,4,2084.0,-13.978124618530272,
8,0.1,z_final,5,1360.0,-13.103124618530272,
8,0.1,z_final,6,1839.0,-12.915624618530272,
8,0.1,z_final,7,3971.0,12.548437118530272,
8,0.1,z_final,8,1415.0,12.201562881469728,
8,0.1,z_final,9,787.0,10.537500381469728,
8,0.1,z_final,10,2611.0,-10.423437118530272,
8,0.1,z_final,11,3909.0,8.935937881469727,
8,0.1,z_final,12,2660.0,-8.228124618530273,
8,0.1,z_final,13,1573.0,-8.056249618530273,
8,0.1,z_final,14,2357.0,-7.4453125,
8,0.1,z_final,15,2021.0,-7.142187595367432,
8,0.1,z_final,16,1640.0,-7.099999904632568,
8,0.1,z_final,17,1681.0,-6.798437595367432,
8,0.1,z_final,18,4076.0,-6.40625,
8,0.1,z_final,19,470.0,6.196875095367432,
8,0.1,z_final,20,3402.0,6.170312404632568,
8,0.1,softmax_original,1,,0.9293559193611144,29973.0
8,0.1,softmax_original,2,,0.0234013553708791,322.0
8,0.1,softmax_original,3,,0.0141633506864309,29892.0
8,0.1,softmax_original,4,,0.0073246215470135,297.0
8,0.1,softmax_original,5,,0.0058673862367868,13.0
8,0.1,softmax_original,6,,0.0036771057639271,373.0
8,0.1,softmax_original,7,,0.0035439727362245,7111.0
8,0.1,softmax_original,8,,0.0014396348269656,338.0
8,0.1,softmax_original,9,,0.0012374358484521,29889.0
8,0.1,softmax_original,10,,0.0011058513773605,3721.0
8,0.1,softmax_original,11,,0.0010839102324098,947.0
8,0.1,softmax_original,12,,0.0009677342022769,29901.0
8,0.1,softmax_original,13,,0.0009495714912191,313.0
8,0.1,softmax_original,14,,0.0006051913369446,746.0
8,0.1,softmax_original,15,,0.00054902973352,448.0
8,0.1,softmax_original,16,,0.0004696548276115,8679.0
8,0.1,softmax_original,17,,0.0004609843890648,1577.0
8,0.1,softmax_original,18,,0.000385866878787,472.0
8,0.1,softmax_original,19,,0.0002292294084327,29871.0
8,0.1,softmax_original,20,,0.0001770986127667,363.0
8,0.1,softmax_final,1,,0.3723134696483612,322.0
8,0.1,softmax_final,2,,0.3716961741447449,29973.0
8,0.1,softmax_final,3,,0.0891300290822982,29892.0
8,0.1,softmax_final,4,,0.0510556362569332,297.0
8,0.1,softmax_final,5,,0.0330033786594867,13.0
8,0.1,softmax_final,6,,0.0218633022159338,373.0
8,0.1,softmax_final,7,,0.0106181548908352,7111.0
8,0.1,softmax_final,8,,0.0065783290192484,338.0
8,0.1,softmax_final,9,,0.0059154080227017,313.0
8,0.1,softmax_final,10,,0.0051563624292612,29889.0
8,0.1,softmax_final,11,,0.0037090117111802,947.0
8,0.1,softmax_final,12,,0.0035679563879966,3721.0
8,0.1,softmax_final,13,,0.0032701150048524,29901.0
8,0.1,softmax_final,14,,0.0024936941917985,448.0
8,0.1,softmax_final,15,,0.0024698229972273,746.0
8,0.1,softmax_final,16,,0.0020691181998699,472.0
8,0.1,softmax_final,17,,0.0016527817351743,8679.0
8,0.1,softmax_final,18,,0.0010924657108262,29871.0
8,0.1,softmax_final,19,,0.0010069450363516,669.0
8,0.1,softmax_final,20,,0.0009477478452026,363.0
9,0.1,z_original,1,3241.0,16.15625,
9,0.1,z_original,2,2084.0,-13.984375,
9,0.1,z_original,3,1360.0,-11.90625,
9,0.1,z_original,4,392.0,11.046875,
9,0.1,z_original,5,2660.0,-10.6640625,
9,0.1,z_original,6,3971.0,9.453125,
9,0.1,z_original,7,269.0,9.0625,
9,0.1,z_original,8,1176.0,-9.0078125,
9,0.1,z_original,9,3556.0,-8.1796875,
9,0.1,z_original,10,4076.0,-8.1640625,
9,0.1,z_original,11,1839.0,-8.0078125,
9,0.1,z_original,12,2281.0,-7.18359375,
9,0.1,z_original,13,2021.0,-6.7109375,
9,0.1,z_original,14,1512.0,6.65625,
9,0.1,z_original,15,1927.0,-6.62890625,
9,0.1,z_original,16,2358.0,6.35546875,
9,0.1,z_original,17,2184.0,-6.27734375,
9,0.1,z_original,18,3150.0,6.2734375,
9,0.1,z_original,19,3830.0,6.06640625,
9,0.1,z_original,20,1681.0,-6.01171875,
9,0.1,z_final,1,3241.0,16.056249618530273,
9,0.1,z_final,2,2084.0,-13.984375,
9,0.1,z_final,3,1360.0,-12.006250381469728,
9,0.1,z_final,4,392.0,11.046875,
9,0.1,z_final,5,2660.0,-10.6640625,
9,0.1,z_final,6,3971.0,9.353124618530272,
9,0.1,z_final,7,269.0,9.0625,
9,0.1,z_final,8,1176.0,-9.0078125,
9,0.1,z_final,9,4076.0,-8.264062881469727,
9,0.1,z_final,10,3556.0,-8.079687118530273,
9,0.1,z_final,11,1839.0,-8.0078125,
9,0.1,z_final,12,2281.0,-7.18359375,
9,0.1,z_final,13,1512.0,6.65625,
9,0.1,z_final,14,1927.0,-6.62890625,
9,0.1,z_final,15,2021.0,-6.610937595367432,
9,0.1,z_final,16,2358.0,6.35546875,
9,0.1,z_final,17,2184.0,-6.27734375,
9,0.1,z_final,18,3150.0,6.2734375,
9,0.1,z_final,19,3830.0,6.06640625,
9,0.1,z_final,20,1681.0,-6.01171875,
9,0.1,softmax_original,1,,0.4756608307361603,385.0
9,0.1,softmax_original,2,,0.2955840229988098,278.0
9,0.1,softmax_original,3,,0.0735138431191444,263.0
9,0.1,softmax_original,4,,0.0369576774537563,29901.0
9,0.1,softmax_original,5,,0.0238048713654279,2000.0
9,0.1,softmax_original,6,,0.01902487128973,2998.0
9,0.1,softmax_original,7,,0.0121194757521152,5545.0
9,0.1,softmax_original,8,,0.0118012586608529,451.0
9,0.1,softmax_original,9,,0.0096911517903208,13.0
9,0.1,softmax_original,10,,0.0060404292307794,29973.0
9,0.1,softmax_original,11,,0.0033739760983735,903.0
9,0.1,softmax_original,12,,0.0026802783831954,439.0
9,0.1,softmax_original,13,,0.0026298437733203,825.0
9,0.1,softmax_original,14,,0.0018969912780448,856.0
9,0.1,softmax_original,15,,0.0018866568570956,472.0
9,0.1,softmax_original,16,,0.0017716927686706,2086.0
9,0.1,softmax_original,17,,0.0016381259774789,29871.0
9,0.1,softmax_original,18,,0.0014966974267736,1603.0
9,0.1,softmax_original,19,,0.0010887169046327,1554.0
9,0.1,softmax_original,20,,0.0008038404630497,3342.0
9,0.1,softmax_final,1,,0.377165675163269,278.0
9,0.1,softmax_final,2,,0.3769865930080414,385.0
9,0.1,softmax_final,3,,0.0757540836930275,263.0
9,0.1,softmax_final,4,,0.0400641821324825,29901.0
9,0.1,softmax_final,5,,0.026042602956295,2000.0
9,0.1,softmax_final,6,,0.0213515926152467,2998.0
9,0.1,softmax_final,7,,0.0131517387926578,5545.0
9,0.1,softmax_final,8,,0.0129311932250857,451.0
9,0.1,softmax_final,9,,0.0110600758343935,13.0
9,0.1,softmax_final,10,,0.0064749727025628,29973.0
9,0.1,softmax_final,11,,0.0035718420986086,903.0
9,0.1,softmax_final,12,,0.002944175619632,825.0
9,0.1,softmax_final,13,,0.0028474438004195,439.0
9,0.1,softmax_final,14,,0.0021106491331011,856.0
9,0.1,softmax_final,15,,0.0020578233525156,472.0
9,0.1,softmax_final,16,,0.0019652766641229,2086.0
9,0.1,softmax_final,17,,0.0017899270169436,29871.0
9,0.1,softmax_final,18,,0.0016581136733293,1603.0
9,0.1,softmax_final,19,,0.0011514415964484,1554.0
9,0.1,softmax_final,20,,0.0009055385598912,3342.0
10,0.1,z_original,1,2084.0,-15.40625,
10,0.1,z_original,2,3700.0,13.40625,
10,0.1,z_original,3,2660.0,-13.0625,
10,0.1,z_original,4,1176.0,-11.6875,
10,0.1,z_original,5,3971.0,11.4921875,
10,0.1,z_original,6,3444.0,10.296875,
10,0.1,z_original,7,2042.0,-9.9453125,
10,0.1,z_original,8,1839.0,-9.84375,
10,0.1,z_original,9,3830.0,9.421875,
10,0.1,z_original,10,3684.0,-9.375,
10,0.1,z_original,11,4053.0,8.9765625,
10,0.1,z_original,12,1360.0,-8.3828125,
10,0.1,z_original,13,257.0,-8.1953125,
10,0.1,z_original,14,3402.0,8.171875,
10,0.1,z_original,15,2622.0,-8.0625,
10,0.1,z_original,16,4076.0,-7.99609375,
10,0.1,z_original,17,3061.0,-7.9296875,
10,0.1,z_original,18,525.0,7.4296875,
10,0.1,z_original,19,3826.0,7.4296875,
10,0.1,z_original,20,2281.0,-7.3125,
10,0.1,z_final,1,2084.0,-15.506250381469728,
10,0.1,z_final,2,3700.0,13.506250381469728,
10,0.1,z_final,3,2660.0,-13.162500381469728,
10,0.1,z_final,4,1176.0,-11.6875,
10,0.1,z_final,5,3971.0,11.592187881469728,
10,0.1,z_final,6,3444.0,10.296875,
10,0.1,z_final,7,2042.0,-10.045312881469728,
10,0.1,z_final,8,1839.0,-9.743749618530272,
10,0.1,z_final,9,3684.0,-9.475000381469728,
10,0.1,z_final,10,3830.0,9.421875,
10,0.1,z_final,11,4053.0,8.9765625,
10,0.1,z_final,12,1360.0,-8.482812881469727,
10,0.1,z_final,13,3402.0,8.271875381469727,
10,0.1,z_final,14,257.0,-8.1953125,
10,0.1,z_final,15,2622.0,-8.162500381469727,
10,0.1,z_final,16,4076.0,-8.096094131469727,
10,0.1,z_final,17,3061.0,-7.829687595367432,
10,0.1,z_final,18,525.0,7.4296875,
10,0.1,z_final,19,3826.0,7.4296875,
10,0.1,z_final,20,2281.0,-7.412499904632568,
10,0.1,softmax_original,1,,0.5087699294090271,297.0
10,0.1,softmax_original,2,,0.0856245830655098,376.0
10,0.1,softmax_original,3,,0.0519172474741935,304.0
10,0.1,softmax_original,4,,0.0406078994274139,29892.0
10,0.1,softmax_original,5,,0.0289872195571661,2645.0
10,0.1,softmax_original,6,,0.023420987650752,1546.0
10,0.1,softmax_original,7,,0.0233367979526519,1346.0
10,0.1,softmax_original,8,,0.0176137257367372,746.0
10,0.1,softmax_original,9,,0.0154131231829524,2820.0
10,0.1,softmax_original,10,,0.0142789185047149,322.0
10,0.1,softmax_original,11,,0.0127455545589327,363.0
10,0.1,softmax_original,12,,0.0098686702549457,472.0
10,0.1,softmax_original,13,,0.009711854159832,411.0
10,0.1,softmax_original,14,,0.0096032861620187,408.0
10,0.1,softmax_original,15,,0.0092019373551011,310.0
10,0.1,softmax_original,16,,0.0087602091953158,1048.0
10,0.1,softmax_original,17,,0.0073568057268857,4326.0
10,0.1,softmax_original,18,,0.0061501483432948,525.0
10,0.1,softmax_original,19,,0.0057457429356873,29889.0
10,0.1,softmax_original,20,,0.0049849613569676,975.0
10,0.1,softmax_final,1,,0.243242934346199,376.0
10,0.1,softmax_final,2,,0.2430196404457092,297.0
10,0.1,softmax_final,3,,0.058489866554737,304.0
10,0.1,softmax_final,4,,0.042296178638935,29892.0
10,0.1,softmax_final,5,,0.0414396673440933,1346.0
10,0.1,softmax_final,6,,0.0374431870877742,2645.0
10,0.1,softmax_final,7,,0.0329385995864868,1546.0
10,0.1,softmax_final,8,,0.0217323787510395,746.0
10,0.1,softmax_final,9,,0.0213021207600832,2820.0
10,0.1,softmax_final,10,,0.015164528042078,322.0
10,0.1,softmax_final,11,,0.0129310879856348,363.0
10,0.1,softmax_final,12,,0.012106530368328,525.0
10,0.1,softmax_final,13,,0.0119543755427002,1048.0
10,0.1,softmax_final,14,,0.0110122142359614,4326.0
10,0.1,softmax_final,15,,0.0103427097201347,408.0
10,0.1,softmax_final,16,,0.0102334795519709,411.0
10,0.1,softmax_final,17,,0.010137403383851,310.0
10,0.1,softmax_final,18,,0.0100121730938553,472.0
10,0.1,softmax_final,19,,0.0060273176059126,1550.0
10,0.1,softmax_final,20,,0.0060129296034574,29889.0
11,0.1,z_original,1,3241.0,25.3125,
11,0.1,z_original,2,1360.0,-22.9375,
11,0.1,z_original,3,1839.0,-15.25,
11,0.1,z_original,4,2084.0,-14.8359375,
11,0.1,z_original,5,2660.0,-14.3828125,
11,0.1,z_original,6,392.0,14.1875,
11,0.1,z_original,7,787.0,11.6328125,
11,0.1,z_original,8,1512.0,11.46875,
11,0.1,z_original,9,3971.0,10.46875,
11,0.1,z_original,10,3556.0,-10.109375,
11,0.1,z_original,11,269.0,9.796875,
11,0.1,z_original,12,3494.0,-9.5,
11,0.1,z_original,13,1640.0,-8.59375,
11,0.1,z_original,14,2021.0,-8.5703125,
11,0.1,z_original,15,2002.0,-8.5625,
11,0.1,z_original,16,3684.0,-8.4375,
11,0.1,z_original,17,1573.0,-8.0859375,
11,0.1,z_original,18,4076.0,-7.609375,
11,0.1,z_original,19,2617.0,7.47265625,
11,0.1,z_original,20,3383.0,7.4453125,
11,0.1,z_final,1,3241.0,25.412500381469727,
11,0.1,z_final,2,1360.0,-23.037500381469727,
11,0.1,z_final,3,1839.0,-15.350000381469728,
11,0.1,z_final,4,2084.0,-14.935937881469728,
11,0.1,z_final,5,2660.0,-14.482812881469728,
11,0.1,z_final,6,392.0,14.1875,
11,0.1,z_final,7,787.0,11.732812881469728,
11,0.1,z_final,8,1512.0,11.46875,
11,0.1,z_final,9,3971.0,10.46875,
11,0.1,z_final,10,3556.0,-10.209375381469728,
11,0.1,z_final,11,269.0,9.796875,
11,0.1,z_final,12,3494.0,-9.600000381469728,
11,0.1,z_final,13,1640.0,-8.693750381469727,
11,0.1,z_final,14,2021.0,-8.670312881469727,
11,0.1,z_final,15,2002.0,-8.662500381469727,
11,0.1,z_final,16,3684.0,-8.537500381469727,
11,0.1,z_final,17,1573.0,-8.185937881469727,
11,0.1,z_final,18,4076.0,-7.709374904632568,
11,0.1,z_final,19,3383.0,7.4453125,
11,0.1,z_final,20,470.0,7.443749904632568,
11,0.1,softmax_original,1,,0.9111871123313904,278.0
11,0.1,softmax_original,2,,0.0449389517307281,2000.0
11,0.1,softmax_original,3,,0.0353460609912872,2998.0
11,0.1,softmax_original,4,,0.0036841940600425,612.0
11,0.1,softmax_original,5,,0.0032887619454413,10369.0
11,0.1,softmax_original,6,,0.0003857070114463,343.0
11,0.1,softmax_original,7,,0.000229768367717,4257.0
11,0.1,softmax_original,8,,0.0001602220727363,5546.0
11,0.1,softmax_original,9,,4.628958413377404e-05,29901.0
11,0.1,softmax_original,10,,4.562062895274721e-05,22444.0
11,0.1,softmax_original,11,,3.827497494057752e-05,884.0
11,0.1,softmax_original,12,,3.61239435733296e-05,12992.0
11,0.1,softmax_original,13,,3.595669477363117e-05,5642.0
11,0.1,softmax_original,14,,3.593866131268442e-05,29871.0
11,0.1,softmax_original,15,,3.537099473760463e-05,263.0
11,0.1,softmax_original,16,,2.834524821082596e-05,15574.0
11,0.1,softmax_original,17,,2.6498119041207246e-05,5279.0
11,0.1,softmax_original,18,,2.5428927983739413e-05,2869.0
11,0.1,softmax_original,19,,2.288242285430897e-05,4325.0
11,0.1,softmax_original,20,,1.823503953346517e-05,856.0
11,0.1,softmax_final,1,,0.4119138717651367,2000.0
11,0.1,softmax_final,2,,0.411792904138565,278.0
11,0.1,softmax_final,3,,0.1611288189888,2998.0
11,0.1,softmax_final,4,,0.0067358841188251,10369.0
11,0.1,softmax_final,5,,0.0053114355541765,612.0
11,0.1,softmax_final,6,,0.0007656410452909,4257.0
11,0.1,softmax_final,7,,0.0006045056506991,343.0
11,0.1,softmax_final,8,,0.0003279398661106,5546.0
11,0.1,softmax_final,9,,0.0001164011773653,12992.0
11,0.1,softmax_final,10,,9.025341569213197e-05,22444.0
11,0.1,softmax_final,11,,6.755544018233195e-05,15574.0
11,0.1,softmax_final,12,,6.619738996960223e-05,5642.0
11,0.1,softmax_final,13,,5.997707557980903e-05,884.0
11,0.1,softmax_final,14,,5.982563379802741e-05,29901.0
11,0.1,softmax_final,15,,5.205877096159384e-05,5279.0
11,0.1,softmax_final,16,,4.78947076771874e-05,2869.0
11,0.1,softmax_final,17,,4.30952241003979e-05,4325.0
11,0.1,softmax_final,18,,3.59694822691381e-05,29871.0
11,0.1,softmax_final,19,,2.7655456506181508e-05,263.0
11,0.1,softmax_final,20,,2.5635308702476323e-05,856.0
12,0.1,z_original,1,1512.0,12.8984375,
12,0.1,z_original,2,3241.0,12.8046875,
12,0.1,z_original,3,1360.0,-12.015625,
12,0.1,z_original,4,3556.0,-11.96875,
12,0.1,z_original,5,2660.0,-10.515625,
12,0.1,z_original,6,2084.0,-10.3984375,
12,0.1,z_original,7,2358.0,10.171875,
12,0.1,z_original,8,3402.0,10.15625,
12,0.1,z_original,9,1839.0,-9.3515625,
12,0.1,z_original,10,2617.0,9.28125,
12,0.1,z_original,11,3971.0,8.140625,
12,0.1,z_original,12,2002.0,-8.109375,
12,0.1,z_original,13,3591.0,7.9296875,
12,0.1,z_original,14,3208.0,-7.59375,
12,0.1,z_original,15,2021.0,-7.5859375,
12,0.1,z_original,16,1415.0,7.12890625,
12,0.1,z_original,17,2215.0,7.05859375,
12,0.1,z_original,18,3700.0,7.0546875,
12,0.1,z_original,19,787.0,6.8984375,
12,0.1,z_original,20,1573.0,-6.7890625,
12,0.1,z_final,1,3241.0,12.904687881469728,
12,0.1,z_final,2,1512.0,12.8984375,
12,0.1,z_final,3,1360.0,-12.115625381469728,
12,0.1,z_final,4,3556.0,-12.068750381469728,
12,0.1,z_final,5,2660.0,-10.615625381469728,
12,0.1,z_final,6,2084.0,-10.498437881469728,
12,0.1,z_final,7,3402.0,10.15625,
12,0.1,z_final,8,2358.0,10.071874618530272,
12,0.1,z_final,9,1839.0,-9.451562881469728,
12,0.1,z_final,10,2617.0,9.181249618530272,
12,0.1,z_final,11,3971.0,8.140625,
12,0.1,z_final,12,2002.0,-8.109375,
12,0.1,z_final,13,3591.0,7.9296875,
12,0.1,z_final,14,2021.0,-7.685937404632568,
12,0.1,z_final,15,3208.0,-7.493750095367432,
12,0.1,z_final,16,1415.0,7.228906154632568,
12,0.1,z_final,17,2215.0,7.05859375,
12,0.1,z_final,18,3700.0,7.0546875,
12,0.1,z_final,19,787.0,6.8984375,
12,0.1,z_final,20,1573.0,-6.889062404632568,
12,0.1,softmax_original,1,,0.731712281703949,278.0
12,0.1,softmax_original,2,,0.1517787277698516,607.0
12,0.1,softmax_original,3,,0.0978563725948333,22806.0
12,0.1,softmax_original,4,,0.0040420587174594,1546.0
12,0.1,softmax_original,5,,0.0027446902822703,19429.0
12,0.1,softmax_original,6,,0.0014557060785591,825.0
12,0.1,softmax_original,7,,0.0012113751145079,14325.0
12,0.1,softmax_original,8,,0.0007522962405346,4956.0
12,0.1,softmax_original,9,,0.0007283325539901,29973.0
12,0.1,softmax_original,10,,0.0006415134994313,29901.0
12,0.1,softmax_original,11,,0.0005577118135988,379.0
12,0.1,softmax_original,12,,0.0005446106079034,12217.0
12,0.1,softmax_original,13,,0.0005125006427988,7551.0
12,0.1,softmax_original,14,,0.0004330790543463,445.0
12,0.1,softmax_original,15,,0.0003493774565868,11563.0
12,0.1,softmax_original,16,,0.000309396389639,8449.0
12,0.1,softmax_original,17,,0.000292999058729,263.0
12,0.1,softmax_original,18,,0.0002414768969174,19663.0
12,0.1,softmax_original,19,,0.0002303046203451,856.0
12,0.1,softmax_original,20,,0.0001618463284103,29889.0
12,0.1,softmax_final,1,,0.3956215381622314,607.0
12,0.1,softmax_final,2,,0.3946929574012756,278.0
12,0.1,softmax_final,3,,0.1864262521266937,22806.0
12,0.1,softmax_final,4,,0.0050344350747764,1546.0
12,0.1,softmax_final,5,,0.0039998237043619,19429.0
12,0.1,softmax_final,6,,0.0015859224367886,14325.0
12,0.1,softmax_final,7,,0.001558807096444,825.0
12,0.1,softmax_final,8,,0.0009039243450388,4956.0
12,0.1,softmax_final,9,,0.000806454278063,29973.0
12,0.1,softmax_final,10,,0.0007514901226386,12217.0
12,0.1,softmax_final,11,,0.0007177494117058,8449.0
12,0.1,softmax_final,12,,0.0006455849506892,29901.0
12,0.1,softmax_final,13,,0.0006360818515531,7551.0
12,0.1,softmax_final,14,,0.0005228041554801,379.0
12,0.1,softmax_final,15,,0.000422011129558,11563.0
12,0.1,softmax_final,16,,0.000413479458075,445.0
12,0.1,softmax_final,17,,0.000349219830241,19663.0
12,0.1,softmax_final,18,,0.0002411820314591,856.0
12,0.1,softmax_final,19,,0.0002265587536385,263.0
12,0.1,softmax_final,20,,0.0001698847918305,14693.0
13,0.1,z_original,1,1512.0,13.359375,
13,0.1,z_original,2,3556.0,9.890625,
13,0.1,z_original,3,317.0,-9.625,
13,0.1,z_original,4,1573.0,7.85546875,
13,0.1,z_original,5,787.0,-7.484375,
13,0.1,z_original,6,3700.0,7.34375,
13,0.1,z_original,7,74.0,-7.2421875,
13,0.1,z_original,8,1176.0,7.1796875,
13,0.1,z_original,9,2891.0,-6.82421875,
13,0.1,z_original,10,1927.0,-6.75390625,
13,0.1,z_original,11,269.0,6.515625,
13,0.1,z_original,12,3800.0,-6.49609375,
13,0.1,z_original,13,2357.0,6.3515625,
13,0.1,z_original,14,2425.0,-6.296875,
13,0.1,z_original,15,2169.0,-6.296875,
13,0.1,z_original,16,692.0,-6.2734375,
13,0.1,z_original,17,994.0,-6.1875,
13,0.1,z_original,18,3224.0,-6.1484375,
13,0.1,z_original,19,1740.0,6.11328125,
13,0.1,z_original,20,2660.0,-6.03125,
13,0.1,z_final,1,1512.0,13.359375,
13,0.1,z_final,2,3556.0,9.990625381469728,
13,0.1,z_final,3,317.0,-9.625,
13,0.1,z_final,4,1573.0,7.955468654632568,
13,0.1,z_final,5,787.0,-7.584374904632568,
13,0.1,z_final,6,1176.0,7.279687404632568,
13,0.1,z_final,7,3700.0,7.243750095367432,
13,0.1,z_final,8,74.0,-7.2421875,
13,0.1,z_final,9,2891.0,-6.924218654632568,
13,0.1,z_final,10,1927.0,-6.853906154632568,
13,0.1,z_final,11,269.0,6.515625,
13,0.1,z_final,12,3800.0,-6.49609375,
13,0.1,z_final,13,2357.0,6.3515625,
13,0.1,z_final,14,2169.0,-6.296875,
13,0.1,z_final,15,2425.0,-6.296875,
13,0.1,z_final,16,692.0,-6.2734375,
13,0.1,z_final,17,3224.0,-6.1484375,
13,0.1,z_final,18,1740.0,6.11328125,
13,0.1,z_final,19,994.0,-6.087500095367432,
13,0.1,z_final,20,2660.0,-6.03125,
13,0.1,softmax_original,1,,0.8650976419448853,9428.0
13,0.1,softmax_original,2,,0.0343238748610019,451.0
13,0.1,softmax_original,3,,0.0217429921030998,263.0
13,0.1,softmax_original,4,,0.0128631331026554,9630.0
13,0.1,softmax_original,5,,0.0114213144406676,6345.0
13,0.1,softmax_original,6,,0.0055832639336586,29901.0
13,0.1,softmax_original,7,,0.0039600674062967,13.0
13,0.1,softmax_original,8,,0.0028689899481832,385.0
13,0.1,softmax_original,9,,0.0025516205932945,10914.0
13,0.1,softmax_original,10,,0.0025199025403708,856.0
13,0.1,softmax_original,11,,0.0019356579286977,5569.0
13,0.1,softmax_original,12,,0.0015943682519719,6290.0
13,0.1,softmax_original,13,,0.0009960503084585,11423.0
13,0.1,softmax_original,14,,0.0009141761693172,10545.0
13,0.1,softmax_original,15,,0.0008317360188812,12874.0
13,0.1,softmax_original,16,,0.0008002916583791,2183.0
13,0.1,softmax_original,17,,0.0006889056530781,7801.0
13,0.1,softmax_original,18,,0.0006641374202445,1058.0
13,0.1,softmax_original,19,,0.0006203342345543,278.0
13,0.1,softmax_original,20,,0.0006092734984122,29892.0
13,0.1,softmax_final,1,,0.2806248962879181,451.0
13,0.1,softmax_final,2,,0.2800928354263305,9428.0
13,0.1,softmax_final,3,,0.129972219467163,263.0
13,0.1,softmax_final,4,,0.0474158264696598,6345.0
13,0.1,softmax_final,5,,0.0411898866295814,9630.0
13,0.1,softmax_final,6,,0.0290993228554725,29901.0
13,0.1,softmax_final,7,,0.0233747400343418,13.0
13,0.1,softmax_final,8,,0.015059114433825,385.0
13,0.1,softmax_final,9,,0.0120372427627444,856.0
13,0.1,softmax_final,10,,0.0081835016608238,10914.0
13,0.1,softmax_final,11,,0.0057492312043905,6290.0
13,0.1,softmax_final,12,,0.0057201194576919,5569.0
13,0.1,softmax_final,13,,0.0035614136140793,29892.0
13,0.1,softmax_final,14,,0.0031789836939424,11423.0
13,0.1,softmax_final,15,,0.0031638913787901,278.0
13,0.1,softmax_final,16,,0.0030907299369573,10545.0
13,0.1,softmax_final,17,,0.0030516730621457,2183.0
13,0.1,softmax_final,18,,0.0027306305710226,1058.0
13,0.1,softmax_final,19,,0.0023306880611926,12874.0
13,0.1,softmax_final,20,,0.0022047916427254,697.0
14,0.1,z_original,1,1512.0,41.25,
14,0.1,z_original,2,2660.0,-17.9375,
14,0.1,z_original,3,1839.0,-17.3125,
14,0.1,z_original,4,2084.0,-17.0,
14,0.1,z_original,5,3556.0,-15.3984375,
14,0.1,z_original,6,3241.0,15.125,
14,0.1,z_original,7,1360.0,-14.4140625,
14,0.1,z_original,8,2002.0,-12.484375,
