input_id,round_id,method,reconstruction_success,input_mse,input_mae,input_cosine_sim,output_mse,same_prediction,fc1_mse,fc2_mse,fc3_mse
7,0,inverse_regularized,True,0.8715432286262512,0.8473625779151917,0.5803771018981934,6.096238613128662,0.0,0.4961182773113251,1.1258610486984253,6.096238613128662
7,0,optimization,True,0.7037327885627747,0.7829092741012573,0.8126428127288818,0.0033618081361055374,1.0,0.2518238425254822,0.0372212715446949,0.0033618081361055374
7,0,layerwise,True,1.2158424854278564,1.0776712894439697,-0.039616696536540985,9.92811107635498,0.0,0.7092711329460144,1.7256594896316528,9.92811107635498
7,0,constrained,True,0.06471778452396393,0.23370298743247986,0.9730285406112671,0.0015800268156453967,1.0,0.022745871916413307,0.009550034068524837,0.0015800268156453967
7,0,ensemble,True,0.06471778452396393,0.23370298743247986,0.9730285406112671,0.0015800268156453967,1.0,0.022745871916413307,0.009550034068524837,0.0015800268156453967
7,1,inverse_least_squares,True,0.8718088865280151,0.8472999930381775,0.5799939632415771,6.096349716186523,0.0,0.4961724579334259,1.1259434223175049,6.096349716186523
7,1,inverse_svd,True,0.8718088865280151,0.8472999930381775,0.5799939632415771,6.096349716186523,0.0,0.4961724579334259,1.1259434223175049,6.096349716186523
7,1,inverse_regularized,True,0.8715432286262512,0.8473625779151917,0.5803771018981934,6.096238613128662,0.0,0.4961182773113251,1.1258610486984253,6.096238613128662
7,1,optimization,True,1.68622887134552,1.0719366073608398,0.5797091722488403,0.0468008928000927,1.0,0.669985294342041,0.1183624193072319,0.0468008928000927
7,1,layerwise,True,1.2151458263397217,1.0775665044784546,0.5882015228271484,9.923550605773926,0.0,0.7089068293571472,1.7251023054122925,9.923550605773926
7,1,constrained,True,0.06471778452396393,0.23370298743247986,0.9730285406112671,0.0015800268156453967,1.0,0.022745871916413307,0.009550034068524837,0.0015800268156453967
7,1,ensemble,True,0.06471778452396393,0.23370298743247986,0.9730285406112671,0.0015800268156453967,1.0,0.022745871916413307,0.009550034068524837,0.0015800268156453967
7,2,inverse_least_squares,True,0.8718088865280151,0.8472999930381775,0.5799939632415771,6.096349716186523,0.0,0.4961724579334259,1.1259434223175049,6.096349716186523
7,2,inverse_svd,True,0.8718088865280151,0.8472999930381775,0.5799939632415771,6.096349716186523,0.0,0.4961724579334259,1.1259434223175049,6.096349716186523
7,2,inverse_regularized,True,0.8715432286262512,0.8473625779151917,0.5803771018981934,6.096238613128662,0.0,0.4961182773113251,1.1258610486984253,6.096238613128662
7,2,optimization,True,0.2844051420688629,0.44597333669662476,0.9050410389900208,0.01258290559053421,1.0,0.10659350454807281,0.03259143605828285,0.01258290559053421
7,2,layerwise,True,1.2152290344238281,1.0775790214538574,0.6303145885467529,9.924028396606445,0.0,0.7089536190032959,1.7251564264297485,9.924028396606445
7,2,constrained,True,0.06471778452396393,0.23370298743247986,0.9730285406112671,0.0015800268156453967,1.0,0.022745871916413307,0.009550034068524837,0.0015800268156453967
7,2,ensemble,True,0.06471778452396393,0.23370298743247986,0.9730285406112671,0.0015800268156453967,1.0,0.022745871916413307,0.009550034068524837,0.0015800268156453967
8,0,inverse_least_squares,True,1.0829713344573975,0.9598607420921326,0.5625698566436768,7.578094005584717,0.0,0.6244670152664185,1.410469651222229,7.578094005584717
8,0,inverse_svd,True,1.0829713344573975,0.9598607420921326,0.5625698566436768,7.578094005584717,0.0,0.6244670152664185,1.410469651222229,7.578094005584717
8,0,inverse_regularized,True,1.0827834606170654,0.9599575400352478,0.5628803372383118,7.577474117279053,0.0,0.6244642734527588,1.4103662967681885,7.577474117279053
8,0,optimization,True,0.6074494123458862,0.69257652759552,0.8225072622299194,0.06738734245300293,1.0,0.20520049333572388,0.12250806391239166,0.06738734245300293
8,0,layerwise,True,1.4813573360443115,1.209328293800354,-0.32350534200668335,12.227943420410156,0.0,0.8758230209350586,2.1360435485839844,12.227943420410156
8,0,constrained,True,0.03055424988269806,0.1474563330411911,0.9896285533905029,0.0013727424666285515,1.0,0.010531710460782051,0.004498214460909367,0.0013727424666285515
8,0,ensemble,True,0.007779278792440891,0.0737168937921524,0.9973726868629456,5.179131039767526e-05,1.0,0.002895682118833065,0.0006380461854860187,5.179131039767526e-05
8,1,inverse_least_squares,True,1.0829713344573975,0.9598607420921326,0.5625698566436768,7.578094005584717,0.0,0.6244670152664185,1.410469651222229,7.578094005584717
8,1,inverse_svd,True,1.0829713344573975,0.9598607420921326,0.5625698566436768,7.578094005584717,0.0,0.6244670152664185,1.410469651222229,7.578094005584717
8,1,inverse_regularized,True,1.0827834606170654,0.9599575400352478,0.5628803372383118,7.577474117279053,0.0,0.6244642734527588,1.4103662967681885,7.577474117279053
8,1,optimization,True,2.117576837539673,1.1978819370269775,0.5838555693626404,0.08138389140367508,1.0,0.748519241809845,0.2046918272972107,0.08138389140367508
8,1,layerwise,True,1.4814194440841675,1.2094011306762695,-0.43720686435699463,12.225341796875,0.0,0.8759385347366333,2.135756015777588,12.225341796875
8,1,constrained,True,0.03055424988269806,0.1474563330411911,0.9896285533905029,0.0013727424666285515,1.0,0.010531710460782051,0.004498214460909367,0.0013727424666285515
8,1,ensemble,True,0.03055424988269806,0.1474563330411911,0.9896285533905029,0.0013727424666285515,1.0,0.010531710460782051,0.004498214460909367,0.0013727424666285515
8,2,inverse_least_squares,True,1.0829713344573975,0.9598607420921326,0.5625698566436768,7.578094005584717,0.0,0.6244670152664185,1.410469651222229,7.578094005584717
8,2,inverse_svd,True,1.0829713344573975,0.9598607420921326,0.5625698566436768,7.578094005584717,0.0,0.6244670152664185,1.410469651222229,7.578094005584717
8,2,inverse_regularized,True,1.0827834606170654,0.9599575400352478,0.5628803372383118,7.577474117279053,0.0,0.6244642734527588,1.4103662967681885,7.577474117279053
8,2,optimization,True,2.3304057121276855,1.4898008108139038,0.6147114038467407,0.010182149708271027,1.0,0.8891023397445679,0.11075511574745178,0.010182149708271027
8,2,layerwise,True,1.4800190925598145,1.2087702751159668,0.5414899587631226,12.214705467224121,0.0,0.8750848174095154,2.1343226432800293,12.214705467224121
8,2,constrained,True,0.03055424988269806,0.1474563330411911,0.9896285533905029,0.0013727424666285515,1.0,0.010531710460782051,0.004498214460909367,0.0013727424666285515
8,2,ensemble,True,0.03055424988269806,0.1474563330411911,0.9896285533905029,0.0013727424666285515,1.0,0.010531710460782051,0.004498214460909367,0.0013727424666285515
9,0,inverse_least_squares,True,2.1484999656677246,1.1728603839874268,0.3346371352672577,10.105690956115723,1.0,1.1131749153137207,1.9850492477416992,10.105690956115723
9,0,inverse_svd,True,2.1484999656677246,1.1728603839874268,0.3346371352672577,10.105690956115723,1.0,1.1131749153137207,1.9850492477416992,10.105690956115723
9,0,inverse_regularized,True,2.1473708152770996,1.1728702783584595,0.33545762300491333,10.102341651916504,1.0,1.1128038167953491,1.9845337867736816,10.102341651916504
9,0,optimization,True,0.30730584263801575,0.48658618330955505,0.9447996020317078,0.003936444409191608,1.0,0.1030982956290245,0.03229505196213722,0.003936444409191608
9,0,layerwise,True,2.4158215522766113,1.4468193054199219,-0.4430159032344818,15.955536842346191,0.0,1.3727200031280518,2.8975086212158203,15.955536842346191
9,0,constrained,True,0.35835129022598267,0.4670887291431427,0.9234051704406738,0.010962262749671936,1.0,0.12087000906467438,0.021942980587482452,0.010962262749671936
9,0,ensemble,True,0.35835129022598267,0.4670887291431427,0.9234051704406738,0.010962262749671936,1.0,0.12087000906467438,0.021942980587482452,0.010962262749671936
9,1,inverse_least_squares,True,2.1484999656677246,1.1728603839874268,0.3346371352672577,10.105690956115723,1.0,1.1131749153137207,1.9850492477416992,10.105690956115723
9,1,inverse_svd,True,2.1484999656677246,1.1728603839874268,0.3346371352672577,10.105690956115723,1.0,1.1131749153137207,1.9850492477416992,10.105690956115723
9,1,inverse_regularized,True,2.1473708152770996,1.1728702783584595,0.33545762300491333,10.102341651916504,1.0,1.1128038167953491,1.9845337867736816,10.102341651916504
9,1,optimization,True,0.30136433243751526,0.47639599442481995,0.9375723600387573,0.009160787798464298,1.0,0.11821231245994568,0.02442110888659954,0.009160787798464298
9,1,layerwise,True,2.4147772789001465,1.4464714527130127,0.325217604637146,15.94537353515625,0.0,1.3720872402191162,2.896256685256958,15.94537353515625
9,1,constrained,True,0.35835129022598267,0.4670887291431427,0.9234051704406738,0.010962262749671936,1.0,0.12087000906467438,0.021942980587482452,0.010962262749671936
9,1,ensemble,True,0.19677579402923584,0.41763895750045776,0.9589020609855652,0.007206751499325037,1.0,0.06795074045658112,0.013877488672733307,0.007206751499325037
9,2,inverse_least_squares,True,2.1484999656677246,1.1728603839874268,0.3346371352672577,10.105690956115723,1.0,1.1131749153137207,1.9850492477416992,10.105690956115723
9,2,inverse_svd,True,2.1484999656677246,1.1728603839874268,0.3346371352672577,10.105690956115723,1.0,1.1131749153137207,1.9850492477416992,10.105690956115723
9,2,inverse_regularized,True,2.1473708152770996,1.1728702783584595,0.33545762300491333,10.102341651916504,1.0,1.1128038167953491,1.9845337867736816,10.102341651916504
9,2,optimization,True,0.9578667283058167,0.9290990829467773,0.7920822501182556,0.08327671885490417,1.0,0.3165266513824463,0.06846030801534653,0.08327671885490417
9,2,layerwise,True,2.414583683013916,1.4462343454360962,0.24403397738933563,15.939961433410645,0.0,1.371886968612671,2.8955063819885254,15.939961433410645
9,2,constrained,True,0.35835129022598267,0.4670887291431427,0.9234051704406738,0.010962262749671936,1.0,0.12087000906467438,0.021942980587482452,0.010962262749671936
9,2,ensemble,True,0.35835129022598267,0.4670887291431427,0.9234051704406738,0.010962262749671936,1.0,0.12087000906467438,0.021942980587482452,0.010962262749671936
10,0,inverse_least_squares,True,0.588087797164917,0.6629449129104614,-0.07440873980522156,3.944624662399292,0.0,0.303031861782074,0.5354270935058594,3.944624662399292
10,0,inverse_svd,True,0.588087797164917,0.6629449129104614,-0.07440873980522156,3.944624662399292,0.0,0.303031861782074,0.5354270935058594,3.944624662399292
10,0,inverse_regularized,True,0.5885374546051025,0.6629468202590942,-0.07712948322296143,3.9509944915771484,0.0,0.3033848702907562,0.5360820293426514,3.9509944915771484
10,0,optimization,True,2.8055920600891113,1.3334622383117676,0.10005060583353043,0.005030717700719833,1.0,0.9447828531265259,0.12150125205516815,0.005030717700719833
10,0,layerwise,True,0.5478761196136475,0.6406173706054688,-0.2852098345756531,3.9493777751922607,0.0,0.29562312364578247,0.5182379484176636,3.9493777751922607
10,0,constrained,True,0.08701213449239731,0.23557773232460022,0.9195247292518616,2.535518979129847e-05,1.0,0.03271210193634033,0.010542082600295544,2.535518979129847e-05
10,0,ensemble,True,0.08701213449239731,0.23557773232460022,0.9195247292518616,2.535518979129847e-05,1.0,0.03271210193634033,0.010542082600295544,2.535518979129847e-05
10,1,inverse_least_squares,True,0.588087797164917,0.6629449129104614,-0.07440873980522156,3.944624662399292,0.0,0.303031861782074,0.5354270935058594,3.944624662399292
10,1,inverse_svd,True,0.588087797164917,0.6629449129104614,-0.07440873980522156,3.944624662399292,0.0,0.303031861782074,0.5354270935058594,3.944624662399292
10,1,inverse_regularized,True,0.5885374546051025,0.6629468202590942,-0.07712948322296143,3.9509944915771484,0.0,0.3033848702907562,0.5360820293426514,3.9509944915771484
10,1,optimization,True,0.34473374485969543,0.5770784020423889,0.7323949337005615,0.006290163844823837,1.0,0.1167784258723259,0.012623697519302368,0.006290163844823837
10,1,layerwise,True,0.5474712252616882,0.6410691738128662,-0.5465843081474304,3.9396398067474365,0.0,0.2951853275299072,0.5174129009246826,3.9396398067474365
10,1,constrained,True,0.08701213449239731,0.23557773232460022,0.9195247292518616,2.535518979129847e-05,1.0,0.03271210193634033,0.010542082600295544,2.535518979129847e-05
10,1,ensemble,True,0.08701213449239731,0.23557773232460022,0.9195247292518616,2.535518979129847e-05,1.0,0.03271210193634033,0.010542082600295544,2.535518979129847e-05
10,2,inverse_least_squares,True,0.588087797164917,0.6629449129104614,-0.07440873980522156,3.944624662399292,0.0,0.303031861782074,0.5354270935058594,3.944624662399292
10,2,inverse_svd,True,0.588087797164917,0.6629449129104614,-0.07440873980522156,3.944624662399292,0.0,0.303031861782074,0.5354270935058594,3.944624662399292
10,2,inverse_regularized,True,0.5885374546051025,0.6629468202590942,-0.07712948322296143,3.9509944915771484,0.0,0.3033848702907562,0.5360820293426514,3.9509944915771484
10,2,optimization,True,0.68080735206604,0.7917578220367432,0.5415137410163879,0.0015804469585418701,1.0,0.2659263610839844,0.04720589518547058,0.0015804469585418701
10,2,layerwise,True,0.5483285784721375,0.6416411995887756,-0.5460313558578491,3.943380117416382,0.0,0.2956511378288269,0.5179814100265503,3.943380117416382
10,2,constrained,True,0.08701213449239731,0.23557773232460022,0.9195247292518616,2.535518979129847e-05,1.0,0.03271210193634033,0.010542082600295544,2.535518979129847e-05
10,2,ensemble,True,0.08701213449239731,0.23557773232460022,0.9195247292518616,2.535518979129847e-05,1.0,0.03271210193634033,0.010542082600295544,2.535518979129847e-05
11,0,inverse_least_squares,True,0.3732607364654541,0.5460469722747803,-0.45409151911735535,0.7821452617645264,1.0,0.12732332944869995,0.11138216406106949,0.7821452617645264
