sample_idx,reconstruction_idx,fc1_min_abs_diff,fc1_mean_abs_diff,fc1_max_abs_diff,fc2_min_abs_diff,fc2_mean_abs_diff,fc2_max_abs_diff,fc3_min_abs_diff,fc3_mean_abs_diff,fc3_max_abs_diff
14,2,0.0008693337440490723,0.5100931525230408,1.9246740341186523,0.014796018600463867,0.2635764181613922,0.6275593042373657,0.04267692565917969,0.0872652530670166,0.12258625030517578
14,3,0.007797598838806152,0.4809558391571045,1.273055076599121,0.0004304647445678711,0.19260284304618835,0.5492117404937744,0.0543825626373291,0.08592724800109863,0.10561966896057129
14,4,0.0002110004425048828,0.07968112081289291,0.1540166288614273,0.001161813735961914,0.04919006675481796,0.12634074687957764,0.010385751724243164,0.0157038364559412,0.01898932456970215
15,0,0.028663575649261475,1.1106717586517334,4.20412540435791,0.010171175003051758,0.37783733010292053,1.2660691738128662,0.02276146411895752,0.09323525428771973,0.17996084690093994
15,1,0.004013538360595703,0.31231603026390076,1.1255443096160889,0.02748727798461914,0.23333625495433807,0.5910395979881287,0.048941612243652344,0.09907682985067368,0.16132092475891113
15,2,0.021403923630714417,0.3271174430847168,1.048429012298584,0.01696866750717163,0.18366384506225586,0.3970890939235687,0.03941214084625244,0.05843476578593254,0.09617400169372559
15,3,0.005276799201965332,0.5708174705505371,1.2491711378097534,0.021509885787963867,0.20022067427635193,0.540081799030304,0.0019049644470214844,0.0168327484279871,0.04207038879394531
15,4,0.001612842082977295,0.11891051381826401,0.4043847322463989,0.0012209415435791016,0.06631326675415039,0.2221362590789795,0.0029429197311401367,0.036059100180864334,0.05489182472229004
16,0,0.0007083415985107422,0.027170585468411446,0.07631729543209076,0.002536863088607788,0.0139150470495224,0.03446197509765625,0.002762317657470703,0.004860401153564453,0.00788736343383789
16,1,0.012645125389099121,0.424032062292099,1.1933923959732056,0.012796193361282349,0.21932806074619293,0.6553205251693726,0.05076742172241211,0.08297411352396011,0.12287747859954834
16,2,0.004558086395263672,0.23259389400482178,0.6940499544143677,0.0006899833679199219,0.10394926369190216,0.33848297595977783,0.014224529266357422,0.021231194958090782,0.02896791696548462
16,3,0.012655317783355713,0.603891909122467,1.4865456819534302,0.005401164293289185,0.3207699656486511,0.8002909421920776,0.0697929859161377,0.11969580501317978,0.18313151597976685
16,4,0.020253658294677734,0.39020729064941406,1.3381363153457642,0.017812341451644897,0.17619869112968445,0.5152312517166138,0.004816532135009766,0.00759067153558135,0.011852443218231201
17,0,0.00338822603225708,0.3474913239479065,1.1332225799560547,0.008581995964050293,0.13775737583637238,0.33179739117622375,0.01580500602722168,0.0315699577331543,0.05716395378112793
17,1,0.013544939458370209,0.2901296019554138,0.7471231818199158,0.004275083541870117,0.14840364456176758,0.5033277273178101,0.03485894203186035,0.07366659492254257,0.12824469804763794
17,2,0.004632711410522461,0.1999824345111847,0.5435430407524109,0.00019180774688720703,0.08112926781177521,0.2495955228805542,0.06505106389522552,0.0869145393371582,0.11069107055664062
17,3,0.02090132236480713,0.222857266664505,0.48281633853912354,0.0011891722679138184,0.09246644377708435,0.27153587341308594,0.0055908262729644775,0.030643194913864136,0.05027961730957031
17,4,0.011739075183868408,0.371084600687027,0.8605300784111023,0.008288800716400146,0.1954602152109146,0.5465737581253052,0.04242277145385742,0.07724084705114365,0.12241168320178986
18,0,0.01899281144142151,0.4761553704738617,1.312182068824768,0.016364097595214844,0.1722930669784546,0.4448898434638977,0.02178049087524414,0.034182820469141006,0.05591416358947754
18,1,0.018876254558563232,0.4934088885784149,2.0024240016937256,0.0028874576091766357,0.24303391575813293,0.5956249833106995,0.010347604751586914,0.017456039786338806,0.026645302772521973
18,2,0.01739734411239624,0.2916230857372284,1.1043366193771362,0.012421488761901855,0.10441983491182327,0.3294435739517212,0.0016777515411376953,0.002584790112450719,0.003923892974853516
18,3,0.010134667158126831,0.5934310555458069,1.792043685913086,0.026440441608428955,0.24362322688102722,0.6737481355667114,0.00782465934753418,0.01132133137434721,0.0174524188041687
18,4,0.0009723901748657227,0.20796284079551697,0.5696846842765808,0.0067446231842041016,0.09850354492664337,0.23586499691009521,0.025097370147705078,0.037634868174791336,0.052587032318115234
19,0,0.0051763057708740234,0.5465166568756104,2.0991153717041016,6.629526615142822e-05,0.22682559490203857,0.6413432359695435,0.23531842231750488,0.29995429515838623,0.3403400480747223
19,1,0.010103940963745117,0.4139423370361328,0.848581850528717,0.007038116455078125,0.17644424736499786,0.6155867576599121,0.03635859489440918,0.06272580474615097,0.09343725442886353
19,2,0.023000597953796387,0.7076913118362427,1.8234740495681763,0.012392520904541016,0.32917195558547974,0.8624054193496704,0.08747056126594543,0.36955466866493225,0.8516533374786377
19,3,0.006271481513977051,0.5070081353187561,1.399741291999817,0.006548047065734863,0.24513186514377594,0.7868673801422119,0.025933504104614258,0.10860107094049454,0.23998922109603882
19,4,0.004179716110229492,0.33714234828948975,1.079391360282898,0.0004055500030517578,0.11711291968822479,0.3984479606151581,0.1250143051147461,0.14427779614925385,0.15678119659423828
20,0,0.004259347915649414,0.24931704998016357,0.6821658611297607,0.0060021281242370605,0.1169506385922432,0.34473109245300293,0.001888275146484375,0.0029046733397990465,0.00466388463973999
20,1,0.002409890294075012,0.5133522152900696,1.758022665977478,0.00012037158012390137,0.1809546947479248,0.4002925157546997,0.03431808948516846,0.058228254318237305,0.08715271949768066
20,2,0.009492605924606323,0.1283360868692398,0.34641528129577637,0.0016514956951141357,0.06689771264791489,0.17430520057678223,0.009307861328125,0.013396997936069965,0.02063620090484619
20,3,0.00059548020362854,0.24692679941654205,0.6562066078186035,0.008836507797241211,0.096680648624897,0.28225278854370117,0.03288137912750244,0.05028865858912468,0.07399702072143555
20,4,0.0020245015621185303,0.1639014482498169,0.4535607695579529,0.0024409890174865723,0.06867849826812744,0.2188778966665268,0.02094590663909912,0.031161705031991005,0.048325181007385254
21,0,0.013365507125854492,0.7786111235618591,3.0059447288513184,0.01329880952835083,0.2446611523628235,0.7257810235023499,0.0024847984313964844,0.05632646754384041,0.10381054878234863
21,1,0.0020182430744171143,0.5230491161346436,1.9053032398223877,0.002731025218963623,0.19140110909938812,0.6430050134658813,0.24625015258789062,0.2677041292190552,0.27876126766204834
21,2,0.03278249502182007,0.6030264496803284,2.261925220489502,0.006799459457397461,0.2242647409439087,0.6267544627189636,0.0015306472778320312,0.0027401347178965807,0.004029005765914917
21,3,0.012266814708709717,0.16793859004974365,0.36581552028656006,0.0008388757705688477,0.0882120132446289,0.32097554206848145,0.03981158137321472,0.05113743618130684,0.07201576232910156
21,4,0.0034246742725372314,0.15898221731185913,0.596892237663269,0.008986175060272217,0.07957441359758377,0.20601928234100342,0.005187034606933594,0.009444226510822773,0.014555186033248901
22,0,0.0015990138053894043,0.3880045413970947,0.8240072131156921,0.013441234827041626,0.14968548715114594,0.45704513788223267,0.0550384521484375,0.08757372945547104,0.12583306431770325
22,1,0.005704939365386963,0.34330496191978455,0.96644127368927,0.00029397010803222656,0.16063813865184784,0.5571301579475403,0.08607292175292969,0.11767909675836563,0.16778478026390076
22,2,0.006209015846252441,0.11834198981523514,0.3279154300689697,0.004307597875595093,0.052139319479465485,0.17415857315063477,0.015189647674560547,0.023810038343071938,0.035852789878845215
22,3,0.009152203798294067,0.19280722737312317,0.5353895425796509,0.00225067138671875,0.09869164228439331,0.31108522415161133,0.004891395568847656,0.006993760820478201,0.010062217712402344
22,4,0.008223772048950195,0.30867481231689453,0.8541799783706665,0.0010250210762023926,0.11514723300933838,0.2891755700111389,0.028406500816345215,0.04993630573153496,0.08489644527435303
23,0,0.007542252540588379,0.35301512479782104,0.9522345066070557,0.0059254467487335205,0.1235809251666069,0.3305765390396118,0.014608383178710938,0.02820742130279541,0.03827250003814697
23,1,0.006746053695678711,0.36106446385383606,1.4257296323776245,0.003152132034301758,0.1407250165939331,0.42841458320617676,0.15385043621063232,0.19392581284046173,0.2194204330444336
23,2,0.03524744510650635,0.5105793476104736,1.5036380290985107,0.04006648063659668,0.2624965310096741,0.6914042234420776,0.011317253112792969,0.04385073855519295,0.07280158996582031
23,3,0.012734055519104004,0.3384953737258911,0.9773918390274048,0.0005109310150146484,0.11442345380783081,0.3466329574584961,0.007680296897888184,0.014387805946171284,0.017789602279663086
23,4,0.0017743706703186035,0.29140013456344604,0.6594603061676025,0.004086732864379883,0.1628289371728897,0.3846203684806824,0.03691530227661133,0.05210113525390625,0.06075549125671387
24,0,0.00032204389572143555,0.20137888193130493,0.8100359439849854,0.004070937633514404,0.09630367904901505,0.2420656383037567,0.031275272369384766,0.04650914669036865,0.05414390563964844
24,1,0.009154319763183594,0.27429264783859253,0.9172030091285706,0.0010595321655273438,0.14825813472270966,0.45674633979797363,0.19882583618164062,0.2425125688314438,0.2703979015350342
24,2,0.022397637367248535,0.29377281665802,0.6695793271064758,0.012893199920654297,0.16329996287822723,0.4699140191078186,0.01687908172607422,0.029611309990286827,0.043430447578430176
24,3,0.00439906120300293,0.4798320233821869,1.9001117944717407,4.5299530029296875e-06,0.1714993119239807,0.5687085390090942,0.03675609827041626,0.07289236783981323,0.12815332412719727
24,4,0.059874773025512695,0.7021198868751526,1.8428022861480713,0.02722454071044922,0.3157619833946228,1.0387040376663208,0.06037139892578125,0.14277313649654388,0.19483280181884766
25,0,0.001224517822265625,0.22601771354675293,0.8275899887084961,0.019976168870925903,0.140360027551651,0.3631630539894104,0.029975056648254395,0.045989274978637695,0.07385909557342529
25,1,0.0003293752670288086,0.23605376482009888,0.7803041934967041,0.003967761993408203,0.14730088412761688,0.39409106969833374,0.02752697467803955,0.04702063277363777,0.07519543170928955
25,2,0.01702702045440674,0.364563912153244,0.8036853075027466,0.01758674532175064,0.11160564422607422,0.26460087299346924,0.01786220073699951,0.032075803726911545,0.04692888259887695
